,4FGLDR3,CLASS1-4FGLDR3,4FGLDR3-3FGL
735,J0304.4-2833,bll,J0304.3-2836
736,J0304.5+3349,bcu,
737,J0304.5+6821,bcu,J0304.9+6817
738,J0304.5-0054,bll,
739,J0304.6+6554,,
740,J0304.9-0606,bll,J0305.0-0601
741,J0305.1-1608,bll,J0305.2-1607
742,J0305.4+5945c,,
743,J0307.4+4915,bll,J0307.3+4916
744,J0307.8-0419,fsrq,
745,J0307.8+7443,MSP,J0308.0+7442
746,J0308.1-2852,bcu,J0308.4-2852
747,J0308.4+0407,rdg,J0308.6+0408
748,J0308.9-4702,,
749,J0309.0+1029,fsrq,J0309.0+1029
750,J0309.4-4000,bll,
751,J0309.7-0745,bll,J0309.5-0749
752,J0309.9-6941,,
753,J0309.9-6058,fsrq,J0309.9-6057
754,J0310.6-5017,bll,J0310.4-5015
755,J0310.8-1041,bcu,
756,J0310.9-3458,bcu,
757,J0310.9+3815,fsrq,J0310.8+3814
758,J0311.2+6856,bcu,
759,J0311.3+2940,,
760,J0311.5-4402,bcu,
761,J0311.6+4134,bcu,
762,J0312.1-0921,MSP,J0312.1-0921
763,J0312.4-3221,bcu,
764,J0312.5-2221,bll,J0312.7-2222
765,J0312.7+2012,,J0312.7+2011
766,J0312.8+0134,fsrq,J0312.7+0133
767,J0312.9+3614,bll,J0312.7+3613
768,J0312.9+4119,rdg,
769,J0313.0+0229,bcu,
770,J0314.1+2827,,
771,J0314.1+5033,,
772,J0314.2+2419,,
773,J0314.3+0620,bll,
774,J0314.3-5103,bll,J0314.3-5103
775,J0314.4-4805,,
776,J0314.6-6549,fsrq,
777,J0315.4-2643,bcu,
778,J0315.5+4231,bcu,
779,J0315.9-1033,fsrq,J0315.5-1026
780,J0316.0-5626,bcu,
781,J0316.2-6437,bll,J0316.2-6436
782,J0316.2+0905,bll,J0316.1+0904
783,J0316.2-2608,bll,J0316.1-2611
784,J0316.6-2216,bll,
785,J0316.8+4120,RDG,J0316.6+4119
786,J0316.9-0625,bcu,
787,J0317.7-2804,fsrq,
788,J0317.8-4414,fsrq,
789,J0318.2+0254,MSP,J0318.1+0252
790,J0318.7+2135,bll,J0318.7+2134
791,J0318.8+2848,,
792,J0319.4-7045,bcu,
793,J0319.8+4130,RDG,J0319.8+4130
794,J0319.8+1845,bll,J0319.8+1847
795,J0319.9-3821,bcu,
796,J0320.6+1125,bcu,
797,J0321.3+0425,bcu,
798,J0321.3-1612,bll,
799,J0321.7-7500,bll,
800,J0322.0+2335,bll,J0322.0+2335
801,J0322.4+6606,bcu,
802,J0322.6-3712e,RDG,J0322.5-3721
803,J0322.9+0940,bcu,
804,J0323.6+6142,,
805,J0323.7-0111,bll,J0323.6-0109
806,J0324.3-1313,bcu,J0324.5-1315
807,J0324.8+3412,nlsy1,J0325.2+3410
808,J0324.8-2043,bcu,
809,J0325.0-2416,fsrq,
810,J0325.2+4705,bcu,
811,J0325.3+3332,bll,
812,J0325.5-5635,bll,J0325.2-5634
813,J0325.6-1646,bll,J0325.6-1648
814,J0325.7+2225,fsrq,J0325.5+2223
815,J0325.9-1843,bcu,J0326.0-1842
816,J0326.2+0225,bll,J0326.2+0225
817,J0326.7-3404,bcu,
818,J0327.3+2355c,,
819,J0327.5-1805,bcu,
820,J0327.6+2620,,
821,J0328.0+6046,,
822,J0328.4-4736,,
823,J0328.6-1129,,
824,J0328.6+5330,unk,
825,J0328.8-5715,bll,
826,J0328.9+3514,bcu,
827,J0330.1+5038,msp,
828,J0330.6+4659,bcu,
829,J0330.6+0438,bcu,J0330.6+0437
830,J0330.7+5845,,
831,J0330.7-2408,bcu,
832,J0331.1-5243,bcu,
833,J0331.2-0919,,
834,J0331.3-6156,bll,J0331.3-6155
835,J0331.8-7040,bll,
836,J0331.9+6307,bll,J0332.0+6308
837,J0332.1-1123,fsrq,J0332.5-1118
838,J0332.2-1737,bcu,
839,J0332.8+1557,bcu,
840,J0333.0-3044,,
841,J0333.1+8227,bcu,
842,J0333.3+0233,bcu,J0333.6+0233
843,J0333.4-2705,,
844,J0333.7+7851,bll,J0333.4+7853
845,J0333.7+2916,bll,J0333.6+2916
846,J0333.8+4007,bcu,J0333.4+4003
847,J0333.9+6537,bll,J0333.9+6538
848,J0334.2-3725,bll,J0334.3-3726
849,J0334.2-4008,bll,J0334.3-4008
850,J0334.3+3920,rdg,J0334.2+3915
851,J0334.3+4820,,
852,J0335.1-4459,bll,J0335.3-4459
853,J0335.6-0727,,
854,J0335.8+2733,bcu,
855,J0336.0+7502,lmb,J0336.1+7500
856,J0336.4+3224,fsrq,J0336.5+3210
857,J0336.5-0348,bll,
858,J0336.7-2445,,
859,J0336.7-1305,fsrq,J0336.9-1304
860,J0336.8-3612,fsrq,J0336.9-3622
861,J0337.5+2423c,,
862,J0337.8-1157,fsrq,
863,J0337.9+4058,,
864,J0338.1-2443,bll,J0338.1-2443
865,J0338.5+1302,bll,J0338.5+1303
866,J0338.7-5319,bcu,
867,J0338.7-5706,bll,
868,J0338.9-2848,bcu,
869,J0339.2-1736,bll,J0339.2-1738
870,J0339.5-0146,fsrq,J0339.5-0146
871,J0340.3+4130,MSP,J0340.3+4130
872,J0340.4+5302,,J0340.4+5302
873,J0340.4-2422,fsrq,J0340.4-2423
874,J0340.5-2118,bll,J0340.5-2119
875,J0340.5-0256,bcu,
876,J0341.9+3153c,,J0342.3+3148c
877,J0342.2+3858,fsrq,J0342.2+3857
878,J0342.4+3125c,,
879,J0342.8-3007,bcu,J0342.6-3006
880,J0343.2-2529,fsrq,J0343.2-2534
881,J0343.2+1400,,
882,J0343.2-6444,bll,J0343.3-6443
883,J0343.3-6303,,
884,J0343.4+3621,fsrq,J0343.3+3622
885,J0344.2+3203c,bcu,
886,J0344.4+3432,bcu,
887,J0345.2-2353,bll,J0345.1-2353
888,J0345.5-3301,bcu,
889,J0346.1+0342,,
890,J0346.2+3235c,,
891,J0347.0+4844,fsrq,
892,J0347.0-6400,,
893,J0347.5+0722,,
894,J0347.6-0133,bcu,
895,J0347.7-3616,bcu,
896,J0348.2+6035,bcu,J0348.4+6039
897,J0348.6-1609,bll,J0348.7-1606
898,J0348.6-2749,fsrq,J0348.6-2748
899,J0348.8-0828,bcu,
900,J0348.8+4610,bcu,
901,J0348.9-4859,bcu,
902,J0349.4-1159,bll,J0349.2-1158
903,J0349.6+4026,,
904,J0349.6+2410,bcu,
905,J0349.8-2103,fsrq,J0349.9-2102
906,J0350.0+0640,bcu,
907,J0350.4-5144,bcu,
908,J0350.6-3226,bcu,
909,J0350.8-2814,bll,J0351.0-2816
910,J0352.0-2516,bcu,
911,J0352.0-3702,bll,
912,J0352.9-3623,bll,J0353.0-3622
913,J0353.0+5654,bll,J0352.9+5655
914,J0353.0-6831,bll,J0353.0-6831
915,J0353.7+8257,bll,
916,J0354.4+4643,bcu,J0354.1+4643
917,J0354.7-1617,fsrq,
918,J0354.7+8009,bll,J0354.6+8011
919,J0355.1-1841,bll,
920,J0355.3+3909,bcu,
921,J0356.1-1329,bcu,
922,J0356.9+3013c,,
923,J0357.0-4955,bll,J0357.1-4957
924,J0357.2+2320,bcu,J0357.1+2325
925,J0357.2-0319,bcu,
926,J0357.6-4625,bll,
927,J0357.7-6808,,
928,J0357.8+3204,PSR,J0357.9+3206
929,J0358.0-6946,bcu,J0356.3-6948
930,J0358.1+2850,,
931,J0358.1-5954,bll,
932,J0358.5-5432,NOV,
933,J0358.6+0634,bcu,J0358.7+0633
934,J0358.7+7649,bcu,J0359.7+7649
935,J0358.7-7403,,
936,J0358.9+6004,fsrq,J0358.8+6002
937,J0359.0-3053,bll,
938,J0359.3+3626,,
939,J0359.4-0236,bcu,
940,J0359.4+5414,PSR,J0359.5+5413
941,J0359.4-2616,bll,J0359.3-2612
942,J0359.6+5057,fsrq,
943,J0359.6+3213,fsrq,
944,J0359.7+4445,unk,
945,J0400.7+3920,bcu,
946,J0401.0-5353,bcu,J0401.0-5359
947,J0401.2+8153,bll,
948,J0401.3+0412,bcu,
949,J0401.7+2112,fsrq,J0401.4+2109
950,J0401.9-2034,bcu,
951,J0402.0-2616,bll,J0402.1-2618
952,J0402.0+2737,bcu,
953,J0402.1-3147,fsrq,J0401.8-3144
954,J0402.5+5402,unk,
955,J0402.8-2747,,
956,J0402.9+6433,bcu,
957,J0403.3+1249,,
958,J0403.3+2601,fsrq,
959,J0403.5-2437,bll,J0403.7-2442
960,J0403.9-3605,FSRQ,J0403.9-3604
961,J0404.1-1715,bcu,
962,J0404.3-1559,bcu,
963,J0405.4-6929,,
964,J0405.6-1308,fsrq,J0405.5-1307
965,J0405.9+3041c,,
966,J0406.0-5407,bll,
967,J0406.2+0639,,
968,J0407.0-3826,fsrq,J0407.1-3825
969,J0407.5+0741,bll,J0407.5+0740
970,J0407.7-5702,lmb,
971,J0408.8+0508,,J0409.5+0509
972,J0409.2+2542,,
973,J0409.4-3822,,
974,J0409.4+3201,bcu,J0409.4+3158
975,J0409.7+4006c,,
976,J0409.8-0359,bll,J0409.8-0358
977,J0410.9+4216,bcu,
978,J0411.7+3041,bcu,
979,J0412.3+0239,bcu,
980,J0412.5+6519c,,
981,J0412.6-5434,bcu,
982,J0412.6+2253c,,
983,J0412.7-3927,bcu,
984,J0413.1-5332,fsrq,J0413.6-5334
985,J0413.1-0304,,
986,J0413.4-8609,,
987,J0414.3+4522,,
988,J0414.6-0842,bcu,J0414.9-0840
989,J0414.6+5711,,
990,J0414.7-4300,,
991,J0414.8-5338,bll,
992,J0415.2-5741,bcu,
993,J0416.0-4743,bcu,
994,J0416.0-6628,bll,
995,J0416.2-4353,fsrq,J0415.7-4351
996,J0416.4-2059,bcu,
997,J0416.5-1852,fsrq,J0416.6-1850
998,J0416.9+0105,bll,J0416.8+0104
999,J0418.0+6302,,
1000,J0418.1-0252,bcu,J0418.0-0251
1001,J0418.2+3807,rdg,J0418.5+3813c
1002,J0418.4+3414,bcu,J0418.2+3412
1003,J0418.4-4342,,
1004,J0418.9+6636,MSP,J0419.1+6636
1005,J0420.0+0805,bcu,
1006,J0420.2+4012,bll,
1007,J0420.3-6016,bll,J0420.4-6013
1008,J0420.3-3745,bcu,J0420.6-3742
1009,J0420.3-0407,,
1010,J0420.6-4802,,
1011,J0421.0-0752,bcu,
1012,J0422.1-0644,fsrq,J0422.1-0642
1013,J0422.3+1951,bll,
1014,J0422.8+0225,fsrq,J0422.1+0211
1015,J0423.0-0943,,
1016,J0423.1+2106,bcu,
1017,J0423.1-1408,,
1018,J0423.3-0120,FSRQ,J0423.2-0119
1019,J0423.7+0831,bcu,
1020,J0423.9+4150,bll,J0423.8+4150
1021,J0424.7+0036,bll,J0424.7+0035
1022,J0424.8+3117,,
1023,J0424.9-5331,bll,J0425.0-5331
1024,J0425.1-2920,,
1025,J0425.3+6319,bcu,J0425.2+6319
1026,J0425.6+5522e,SNR,J0425.8+5600
1027,J0426.5+5434,,J0426.7+5437
1028,J0426.5+2007,bcu,J0427.3+2028
1029,J0426.7+6826,bcu,J0426.3+6827
1030,J0427.3-3900,bcu,J0427.3-3900
1031,J0427.3+0504,,J0426.6+0459
1032,J0427.4+6433c,,
1033,J0427.8-6704,LMB,J0427.9-6704
1034,J0427.9+3632c,,
1035,J0428.6-3756,bll,J0428.6-3756
1036,J0428.7-5003,bcu,
1037,J0429.0-0006,bcu,
1038,J0429.3-3238,bll,
1039,J0429.3-4326,fsrq,
1040,J0429.8+2843,bcu,J0429.8+2843
1041,J0429.9-3101,bll,J0430.1-3103
1042,J0430.2-0356,bcu,
1043,J0430.3-2507,bll,J0430.2-2508
1044,J0430.3+1654,bcu,J0430.5+1655
1045,J0431.0+3529c,,
1046,J0431.1+4433,,
1047,J0431.8+7403,bll,J0431.6+7403
1048,J0432.0+1732,bcu,
1049,J0433.0+0522,RDG,
1050,J0433.0+1327,,
1051,J0433.1+3227,bll,J0433.1+3228
1052,J0433.5-1039,bcu,
1053,J0433.6-6030,fsrq,J0433.7-6028
1054,J0433.6+2905,bll,J0433.6+2905
1055,J0433.7-5725,bll,J0434.0-5726
1056,J0434.1-2014,bll,J0434.0-2010
1057,J0434.3-2517,bcu,
1058,J0434.4-2342,bll,J0434.4-2341
1059,J0434.7+0922,bll,J0434.6+0921
1060,J0435.4-2623,bll,
1061,J0435.5+3232,,
1062,J0436.2-0038,bcu,
1063,J0436.7-7148,bcu,
1064,J0436.8-5223,bcu,
1065,J0436.9+2915,,
1066,J0437.2-4715,MSP,J0437.2-4713
1067,J0437.2-5846,bcu,
1068,J0437.4-6155,bll,
1069,J0438.0-7329,,J0437.7-7330
1070,J0438.2-4243,,
1071,J0438.4-1254,fsrq,J0438.3-1258
1072,J0438.7-3441,bcu,
1073,J0438.9-4521,bll,J0438.8-4519
1074,J0439.2+2151,bcu,
1075,J0439.4-3202,bcu,J0439.6-3159
1076,J0439.6-8322,,
1077,J0439.8-1859,bll,J0439.9-1859
1078,J0439.9-0535,,J0439.6-0538
1079,J0440.2-2458,bll,J0440.3-2500
1080,J0440.2+4246,bcu,
1081,J0440.3-4332,fsrq,
1082,J0440.4+1440,bcu,J0440.3+1444
1083,J0440.8+2749,bll,J0440.8+2751
1084,J0441.2-2953,bll,
1085,J0441.3-2617,bcu,
1086,J0441.5+1505,bll,
1087,J0441.8+2600c,,
1088,J0442.0-5432,,
1089,J0442.6-0017,fsrq,J0442.6-0017
1090,J0442.7+6142,bll,
1091,J0442.8+3609,,
1092,J0443.3-5949,,
1093,J0443.3-6652,fsrq,
1094,J0443.4-4152,bll,
1095,J0443.9+2921,,
1096,J0444.4+1621,,
1097,J0444.5+0719,bcu,
1098,J0444.6+3425,bcu,J0444.5+3425
1099,J0444.8-3514,,
1100,J0445.1-6012,fsrq,J0444.6-6012
1101,J0445.7+1535,,
1102,J0446.3-1729,bcu,
1103,J0447.2+2446,,
1104,J0447.2-2539,bcu,J0447.1-2540
1105,J0447.4-2747,bcu,
1106,J0448.3+2743,,
1107,J0448.6-1632,bll,J0448.6-1632
1108,J0448.7-2116,,J0447.8-2119
1109,J0449.1+1121,fsrq,J0449.0+1121
1110,J0449.2+6329,fsrq,
1111,J0449.3-2621,,
1112,J0449.4-4350,bll,J0449.4-4350
1113,J0449.6-8100,fsrq,
1114,J0449.6+3027,bcu,
1115,J0450.3-4419,bcu,
1116,J0450.4+7230,bcu,J0451.6+7231
1117,J0450.7+0715,,
1118,J0450.7-4938,bcu,
1119,J0451.8-4651,fsrq,
1120,J0451.8+5721,bcu,J0451.7+5722
1121,J0452.0+2100,bcu,
1122,J0452.9+5117,spp,
1123,J0453.1-2806,fsrq,J0453.2-2808
1124,J0453.1+6322,bll,J0453.2+6321
1125,J0453.3+2843,,
1126,J0453.9+3727,bcu,
1127,J0454.4+5943,,
1128,J0455.7-4617,fsrq,J0455.7-4617
1129,J0455.9+6757,,
1130,J0456.2+2702,bcu,J0456.3+2702
1131,J0456.3-1634,bcu,
1132,J0456.4-4043,bcu,
1133,J0456.6-3136,fsrq,J0456.3-3131
1134,J0457.0+0646,fsrq,J0457.0+0643
1135,J0457.0-2324,FSRQ,J0457.0-2324
1136,J0458.0+1152,bcu,
1137,J0458.2+6244,,
1138,J0458.4+5140c,spp,
1139,J0458.6+5509,bcu,
1140,J0459.2-2612,bcu,
1141,J0459.4+1921,bcu,
1142,J0459.7-4529,bcu,
1143,J0459.7-5413,,
1144,J0500.1+5447,bcu,
1145,J0500.2+5237,bcu,J0500.3+5237
1146,J0500.3+4639e,SNR,J0503.2+4643
1147,J0500.6-4911,bll,
1148,J0500.9-5213,,
1149,J0500.9-6945e,,J0456.2-6924
1150,J0501.0+2424,bcu,
1151,J0501.0-2423,bcu,
1152,J0501.2-0158,fsrq,J0501.2-0157
1153,J0501.7+3048,bcu,J0501.8+3046
1154,J0501.7+4459,,
1155,J0502.2+3016,,
1156,J0502.4+0609,fsrq,J0502.5+0612
1157,J0502.5+1340,bll,
1158,J0502.5+3438,bcu,J0502.7+3438
1159,J0502.9+6533,bll,J0503.5+6538
1160,J0503.1-6045,fsrq,
1161,J0503.5-1116,bll,
1162,J0503.6+4518,bcu,J0503.4+4522
1163,J0503.8-7508,,
1164,J0504.3-0955,bcu,
1165,J0505.3+0459,fsrq,J0505.3+0459
1166,J0505.6+0415,bll,J0505.5+0416
1167,J0505.6-1558,bll,J0505.5-1558
1168,J0505.6+6405,bcu,
1169,J0505.8-1923,,
1170,J0505.8+3322,bcu,
1171,J0505.8-0419,fsrq,J0505.3-0422
1172,J0505.8-3817,bll,
1173,J0506.0+6113,bll,J0505.9+6114
1174,J0506.0-0357c,bcu,J0506.3-0357
1175,J0506.1+5028,msp,
1176,J0506.3-0620c,,
1177,J0506.6-4629,,
1178,J0506.6+4545,,
1179,J0506.7-0857,bll,J0506.5-0901
1180,J0506.9+0323,bll,J0506.9+0321
1181,J0506.9-5435,bll,J0506.9-5435
1182,J0507.4-3346,bcu,
1183,J0507.7-6104,fsrq,J0507.1-6102
1184,J0507.9+4647,bcu,
1185,J0507.9+6737,bll,J0508.0+6736
1186,J0508.2-1937,fsrq,J0508.2-1936
1187,J0508.2+5211,bcu,
1188,J0509.1+1943,bcu,
1189,J0509.2+5550,bcu,
1190,J0509.3-2917,bcu,
1191,J0509.4+1012,fsrq,J0509.3+1012
1192,J0509.4+0542,bll,J0509.4+0541
1193,J0509.6+8425,bll,
1194,J0509.6-0402,bll,J0509.7-0400
1195,J0509.9-6417,bll,J0509.7-6418
1196,J0510.0+1800,fsrq,J0510.0+1802
1197,J0510.4-1809,bcu,
1198,J0511.4-6804,bcu,
1199,J0512.3+3329,,
1200,J0512.5-2201,,
1201,J0512.8+5821,,
1202,J0512.8+4041,bcu,J0512.9+4038
1203,J0513.9-4005,glc,
1204,J0513.9-3746,bll,
1205,J0514.5+6247,bcu,
1206,J0514.6-4408,PSR,J0514.6-4406
1207,J0515.4-3841,,
1208,J0515.5-0125,bcu,J0515.5-0123
1209,J0515.6-4556,fsrq,J0515.3-4557
1210,J0515.8+1527,bll,J0515.8+1526
1211,J0515.9+0537,bcu,
1212,J0516.1-7240,bcu,
1213,J0516.4+7350,bll,J0516.3+7351
1214,J0516.7+2743,bcu,
1215,J0516.7-6207,bll,J0516.7-6207
1216,J0516.8-0509,fsrq,
1217,J0517.5+0858,fsrq,J0517.5+0902
1218,J0517.7-1758,bcu,
1219,J0517.9-6930c,bcu,
1220,J0517.9+5030,spp,
1221,J0519.0+0851,bcu,J0519.5+0852
1222,J0519.6+2744,bcu,J0519.3+2746
1223,J0519.6-4544,rdg,J0519.2-4542
1224,J0519.7+1939,,
1225,J0519.9-6845e,GAL,J0526.6-6825e
1226,J0520.4+3607,bcu,
1227,J0520.6+6531,bcu,
1228,J0521.2+1637,css,
1229,J0521.3-1734,fsrq,J0521.4-1740
1230,J0521.6+0103,bll,J0521.7+0103
1231,J0521.7+2112,bll,J0521.7+2113
1232,J0521.8+5658c,bcu,
1233,J0521.8+0843,,
1234,J0521.8-3848,bcu,J0521.9-3847
1235,J0522.9-3628,AGN,J0522.9-3628
1236,J0523.3-2527,bin,J0523.3-2528
1237,J0524.1-5659,bcu,
1238,J0524.1+6017,,
1239,J0524.4-2413,glc,
1240,J0524.5+2839,bcu,J0524.4+2839
1241,J0524.5-2614,bcu,
1242,J0524.6-2819,bcu,
1243,J0524.7+4824,spp,
1244,J0524.7-8304,,
1245,J0524.8-6938,snr,J0524.5-6937
1246,J0525.4-4600,fsrq,J0525.3-4558
1247,J0525.6-2008,bll,J0525.8-2014
1248,J0525.6-6013,bcu,J0525.6-6013
1249,J0525.8-0052,bll,
1250,J0526.1+6318,bcu,J0526.6+6321
1251,J0526.2-4830,fsrq,J0526.2-4829
1252,J0526.3+2246,bcu,J0526.4+2247
1253,J0526.4+1114,,
1254,J0526.7-1519,bll,
1255,J0526.7+4254,snr,J0526.0+4253
1256,J0527.1+1152,,
1257,J0527.3-6223,bll,
1258,J0527.4+6647,,J0527.3+6647
1259,J0528.0-4647,,
1260,J0528.3+1817,unk,J0528.3+1815
1261,J0528.5+3852,,J0528.4+3838
1262,J0528.7-5920,bll,J0529.2-5917
1263,J0529.1-2449c,,
1264,J0529.1-0101,bcu,
1265,J0529.1+0935,bcu,J0529.1+0933
1266,J0529.3-7243,bcu,J0529.8-7242
1267,J0529.4-0521,fsrq,
1268,J0529.9-0224,,
1269,J0530.0-6900e,,J0524.5-6937
1270,J0530.9+1332,FSRQ,J0530.8+1330
1271,J0531.3+1609,,
1272,J0531.5-7823,,
1273,J0531.7+1241c,,
1274,J0531.8-6639e,,J0525.2-6614
1275,J0532.0-4827,BLL,J0532.0-4827
1276,J0532.6+3358,,
1277,J0532.6+0732,FSRQ,J0532.7+0732
1278,J0532.7+5749,bcu,
1279,J0532.8-3941,bcu,J0533.0-3939
1280,J0532.9-8325,fsrq,J0533.6-8323
1281,J0532.9+6936,bcu,
1282,J0533.0-8446,bcu,
1283,J0533.1-6119,bcu,
1284,J0533.2+3024c,,
1285,J0533.3-5549,bcu,
1286,J0533.3+4823,fsrq,J0533.2+4822
1287,J0533.5+1449,unk,
1288,J0533.6+5945,,J0533.2+5944
1289,J0533.8+6800,MSP,J0534.0+6759
1290,J0533.8-3749,fsrq,J0533.8-3754
1291,J0534.0+3746c,,
1292,J0534.2+2751,,
1293,J0534.5+2201i,PWN,J0534.5+2201i
1294,J0534.5+2201s,PWN,J0534.5+2201s
1295,J0534.5+2200,PSR,J0534.5+2201
1296,J0535.0+3615c,,
1297,J0535.1-5422,,
1298,J0535.2-6736,HMB,
1299,J0535.3+0934,,
1300,J0535.6-0405,,
1301,J0535.7-6604c,bcu,
1302,J0536.0-2754,bcu,J0535.6-2749
1303,J0536.1-1205,,
1304,J0536.2+1733,bll,
1305,J0536.4-3401,fsrq,
1306,J0536.4-3343,bll,
1307,J0536.5-2548,bcu,
1308,J0537.5+0959,,J0537.0+0957
1309,J0537.6+0400,,
1310,J0537.7-5717,bll,J0537.4-5717
1311,J0537.8-6909,pwn,J0538.4-6856
1312,J0538.2-3910,bll,J0538.4-3909
1313,J0538.6+0443,bcu,
1314,J0538.8-4405,BLL,J0538.8-4405
1315,J0538.9+3549c,,
1316,J0539.0+1644,bcu,J0538.9+1646
1317,J0539.2-6333,,
1318,J0539.6+1432,FSRQ,J0539.8+1434
1319,J0539.7-1030,bcu,
1320,J0539.7-0521c,bcu,J0539.2-0536
1321,J0539.9-2839,fsrq,J0540.0-2837
1322,J0540.0-7552,lmb,J0539.9-7553
1323,J0540.0+1209,bcu,J0540.0+1208
1324,J0540.2+0655,,
1325,J0540.3-6920,PSR,
1326,J0540.3+2756e,SNR,J0540.3+2756e
1327,J0540.5+5823,bll,J0540.4+5823
1328,J0540.6+5540,,
1329,J0540.7+3611c,,
1330,J0540.8-5415,fsrq,J0540.5-5416
1331,J0540.9+5046,,
1332,J0541.1-4854,bcu,
1333,J0541.1-2059,,
1334,J0541.4-7334,bcu,
1335,J0541.4-0754c,,
1336,J0541.6-0541,fsrq,J0540.9-0547
1337,J0542.4+3547c,bcu,
1338,J0542.8-3458,bcu,
1339,J0542.9-0913,bcu,J0542.5-0907c
1340,J0543.2+8238,bcu,
1341,J0543.5-8741,,J0542.2-8737
1342,J0543.9-0418,,
1343,J0543.9-5531,bll,J0543.9-5531
1344,J0544.4+2238,,J0544.7+2239
1345,J0544.7+7124,,
1346,J0544.8+5209c,,
1347,J0545.0+0613c,bcu,
1348,J0545.7+6016,,J0545.6+6019
1349,J0545.8-0905,,
1350,J0546.5-1100,,
1351,J0546.9-2206,bll,
1352,J0548.5-5218,bcu,
1353,J0548.6+1200,,
1354,J0549.0+3258c,bcu,
1355,J0550.3-5733,fsrq,
1356,J0550.5-3216,bll,J0550.6-3217
1357,J0550.5-4356,,J0550.8-4400
1358,J0550.9+2552c,bcu,
1359,J0551.0-1622,bcu,
1360,J0551.7+0446,,J0551.6+0449c
1361,J0551.8-2130,,
1362,J0551.8-3517,bcu,
1363,J0552.0+2656c,,
1364,J0552.4+3755,bcu,
1365,J0552.8+0313,bcu,
1366,J0553.5-2034,bll,J0553.5-2036
1367,J0553.5+4810,,
1368,J0553.6+0100,,
1369,J0553.9-5048,,
1370,J0554.0-0839,,
1371,J0554.1+3107,PSR,J0554.1+3104
1372,J0554.2-0259,,
1373,J0554.3-1009c,bcu,
1374,J0554.4-2757,bll,
1375,J0554.5-4419,,
1376,J0554.8-0011,,
1377,J0555.1+0150c,,
1378,J0555.1+0304,bcu,
1379,J0555.6+3947,fsrq,
1380,J0556.2-4352,bll,J0556.0-4353
1381,J0557.2+7705,bcu,
1382,J0557.3-0615,bcu,
1383,J0557.5-4452,,
1384,J0557.6-0721,bcu,J0557.7-0720
1385,J0558.0-3837,bll,J0558.1-3838
1386,J0558.1-2113,,
1387,J0558.1-2859,bcu,
1388,J0558.2+0132c,,
1389,J0558.7-4957,,
1390,J0558.8-7459,bll,J0558.6-7459
1391,J0559.3+0352,,
1392,J0559.5+7026,,
1393,J0559.6+3044,bcu,J0559.8+3042
1394,J0559.7-1817,bcu,
1395,J0559.9+6409,bcu,
1396,J0600.3+1244,bcu,
1397,J0600.4+4949,,
1398,J0600.6-3939,fsrq,J0600.9-3943
1399,J0601.0-1016c,,
1400,J0601.0+3838,bll,J0601.0+3837
1401,J0601.1-7035,fsrq,J0601.2-7036
1402,J0601.3-7238,bll,
1403,J0601.3+5444,bcu,
1404,J0601.4-6057,,
1405,J0601.4+2320,fsrq,J0601.5+2309
1406,J0601.8-2003,fsrq,
1407,J0602.0+5315,bll,J0602.2+5314
1408,J0602.7-0007,bll,
1409,J0602.8-4019,bll,J0602.8-4016
1410,J0602.8+6041,bcu,
1411,J0603.0-2936,bcu,
1412,J0603.9+2159,bcu,J0603.8+2155
1413,J0604.1-4816,bll,J0604.1-4817
1414,J0604.5-4851,bcu,J0604.7-4849
1415,J0604.8+1653c,,
1416,J0604.8+4411,bcu,
1417,J0604.9-0000,bcu,J0605.0-0000
1418,J0605.1+3757,MSP,J0605.0+3756
1419,J0606.5-4730,bcu,J0606.4-4729
1420,J0606.9+4402,bcu,
1421,J0607.2-2518,bll,
1422,J0607.4+4739,bll,J0607.4+4739
1423,J0607.9-1904,,
1424,J0608.0+6721,fsrq,
1425,J0608.0-0835,fsrq,J0608.0-0835
1426,J0608.1-6028,fsrq,
1427,J0608.1-1521,fsrq,J0608.1-1522
1428,J0608.6-2305,,J0608.2-2306
1429,J0608.6+1149,unk,
1430,J0608.8+2034c,unk,J0608.3+2037
1431,J0608.9-5456,bcu,
1432,J0609.0+2136c,,J0609.3+2131
1433,J0609.0+2006,,
1434,J0609.0-2219,fsrq,
1435,J0609.2-0247,bll,J0609.4-0248
1436,J0609.5+1402,bcu,
1437,J0610.1-1848,bll,J0609.6-1847
1438,J0610.2-2100,MSP,J0610.2-2059
1439,J0610.6+5318,,J0608.6+5328
1440,J0610.7+1656,bcu,
1441,J0610.8-4911,,
1442,J0610.9-6054,fsrq,J0611.1-6100
1443,J0610.9+2040c,,
1444,J0611.1+4325,bcu,J0611.2+4323
1445,J0611.4-4722,,
1446,J0611.5-2918,,
1447,J0611.6-2712,bcu,
1448,J0611.6+2803,bll,J0611.7+2759
1449,J0612.5-3138,fsrq,
1450,J0612.5-3934,bcu,
1451,J0612.6+1520c,,
1452,J0612.8+4122,bll,J0612.8+4122
1453,J0612.9+1150,,
1454,J0613.1+1749c,,
1455,J0613.6+7108,bll,
1456,J0613.7-0201,MSP,J0613.8-0201
1457,J0614.1-3329,MSP,J0614.1-3329
1458,J0614.6-2306,,
1459,J0614.8+5735,,
1460,J0614.8+6136,bcu,
1461,J0614.9+2426,bcu,
1462,J0615.1-1901,,
1463,J0615.3-3117,bll,J0615.4-3116
