,4fgldr1,4fgldr1-cls1_x,4fgldr1-3fgl,4fgldr1_features,4fgldr1_labels,3fgl,3fgl-cls1,4fgldr1-cls1_y,4fgldr2,4fgldr2-cls1,4fgldr3,4fgldr3-cls1,4fgldr4,4fgldr4-cls1,predict_lr_dr1,predict_nn_dr1,predict_dnn_dr1,predict_rf_dr1
1491,J1858.3-2216,PSR,J1858.2-2215,"[2.1871821880340576, 1.958822250366211, 0.1461249589920044, 3.9957101345062256, -30.99275201671218, -30.325997162932584, -28.057656950173147, -30.477996292888452, -22.879689800082073, 0.6545488834381104, 0.0, 11.202482223510742, 28.249555587768555, 0.9996855963520791, -0.016073624882531803, -0.276787722698527, -0.6755408756183364, -0.9449044643773596, -0.9969776445766797]",[0],J1858.2-2215,PSR,PSR,J1858.3-2216,PSR,J1858.3-2216,MSP,J1858.3-2216,MSP,PSR,PSR,PSR,PSR
1492,J1902.0-5105,PSR,J1902.0-5107,"[2.316654920578003, 2.276921510696411, 1.5139834880828857, 4.2253804206848145, -29.95988005741857, -29.544007886614104, -27.580032402623118, -29.560224208330393, -22.950514929699924, 0.2871856987476349, 0.0, 11.545443534851074, 41.98800277709961, 0.7329313130043563, -0.35349050939629867, -0.6242451159160337, -0.7210316426364423, -0.9407517679003604, -0.99973284353454]",[0],J1902.0-5107,PSR,PSR,J1902.0-5105,PSR,J1902.0-5105,MSP,J1902.0-5105,MSP,PSR,PSR,PSR,AGN
1493,J1902.9-6748,fsrq,J1902.9-6745,"[2.4233200550079346, 2.2942135334014893, 2.0721161365509033, 196.39959716796875, -29.27962774310647, -29.015930938004704, -27.91242746990193, -29.08969091530733, -23.456992942207435, 0.13594761490821838, 0.668029248714447, 4.020333766937256, 30.680879592895508, 0.042478071961627686, -0.4890264236852602, -0.7172771321770552, -0.7558719236564679, -0.6616194526135508, -0.9999997923443926]",[1],J1902.9-6745,fsrq,fsrq,J1902.9-6748,fsrq,J1902.9-6748,fsrq,J1902.9-6748,fsrq,AGN,AGN,AGN,AGN
1494,J1903.2+5540,bll,J1903.2+5541,"[1.9475454092025757, 1.8175766468048096, 1.7179429531097412, 65.4212646484375, -30.46224328429472, -30.240680886423206, -27.32736714876772, -30.33600409199636, -22.898129486803786, 0.08307182043790817, 0.18933600187301636, 6.562128067016602, 81.03524780273438, 0.9990192202751844, -0.35704486949314196, -0.4388075177740937, -0.44396441585683705, -0.5993412222372851, -0.5725525044389288]",[1],J1903.2+5541,bll,bll,J1903.2+5540,bll,J1903.2+5540,bll,J1903.2+5540,bll,AGN,AGN,AGN,AGN
1495,J1903.4-7053,PSR,J1903.6-7052,"[2.101832389831543, 1.8943955898284912, 0.4205693304538727, 4.860546588897705, -31.924979948253846, -31.215566545229, -28.591947774441163, -31.449414081242516, -23.428801342154966, 0.5542072057723999, 0.0, 6.531216621398926, 22.57428550720215, -0.7516660035123922, -0.5743574852576695, -0.11368762455446704, -0.5302820430644236, -0.9000142610298297, -0.9962647275491348]",[0],J1903.6-7052,PSR,PSR,J1903.4-7053,PSR,J1903.4-7053,MSP,J1903.4-7053,MSP,PSR,PSR,PSR,PSR
1496,J1904.1+3627,bll,J1904.5+3627,"[1.8777860403060913, 1.8261152505874634, 1.7862675189971924, 23.633621215820312, -33.24277691534374, -32.96539568893105, -28.11714501326567, -33.12033029157338, -23.669660039354746, 0.04840858280658722, 0.5022646188735962, 1.0788581371307373, 14.882962226867676, 0.9386759240355786, -0.6260618026968511, -0.1199497150790043, -0.43773655086998187, -0.4226729882081495, -0.5467206640412466]",[1],J1904.5+3627,bcu,bll,J1904.1+3627,bll,J1904.1+3627,bll,J1904.1+3627,bll,AGN,AGN,AGN,AGN
1497,J1907.9+0602,PSR,J1907.9+0602,"[2.331550359725952, 2.3760969638824463, 1.4044270515441895, 6.304848670959473, -29.406244741129807, -29.003394314399173, -25.762549380573855, -28.967693161152408, -21.234091377972035, 0.3063906729221344, 0.0, 31.531116485595703, 109.97220611572266, 0.9947110881722038, -0.36536015906599634, -0.5537214534852846, -0.6802136854010679, -0.9043758484985288, -0.944728940754159]",[0],J1907.9+0602,PSR,PSR,J1907.9+0602,PSR,J1907.9+0602,PSR,J1907.9+0602,PSR,PSR,PSR,PSR,PSR
1498,J1911.2-2006,fsrq,J1911.2-2006,"[2.44527530670166, 2.34598970413208, 1.9611114263534546, 609.60546875, -28.861286250452224, -28.5392915413434, -27.13957861264233, -28.591334634614885, -22.739892214787005, 0.17766615748405457, 0.6253977417945862, 9.632143020629883, 57.3983268737793, 0.01735299738394276, -0.5472029960889988, -0.6916622492600026, -0.7388298920657677, -0.8435863982382517, -0.9999094905551923]",[1],J1911.2-2006,fsrq,fsrq,J1911.2-2006,fsrq,J1911.2-2006,fsrq,J1911.2-2006,fsrq,AGN,AGN,AGN,AGN
1499,J1911.4-1908,bll,J1911.4-1908,"[1.8838310241699219, 1.8352090120315552, 1.732116460800171, 22.739952087402344, -33.428666303803865, -33.20126850445228, -27.93103883360732, -33.302242554093276, -23.419702683427268, 0.045929886400699615, 0.5490506887435913, 1.002690076828003, 14.61166763305664, 0.5260405246673981, -0.3798799646375671, -0.5563617018801956, -0.31672590622048785, -0.48558792481408963, -0.42178062493243973]",[1],J1911.4-1908,bcu,bll,J1911.4-1908,bll,J1911.4-1908,bll,J1911.4-1908,bll,AGN,AGN,AGN,AGN
1500,J1912.1-0803,bcu,J1912.0-0804,"[2.360278367996216, 2.3257334232330322, 2.248183250427246, 95.31439971923828, -30.253867752933665, -30.023839103526537, -27.409113020906098, -30.11586282811071, -23.021574059465426, 0.050200507044792175, 0.5770437121391296, 1.5634890794754028, 22.199840545654297, -0.07734807523264536, -0.5842240542664495, -0.638797219013234, -0.6101133872551189, -0.7658643135285498, -0.5949585176576971]",[1],J1912.0-0804,bcu,bcu,J1912.1-0803,bcu,J1912.1-0803,bcu,J1912.1-0803,bcu,AGN,AGN,AGN,AGN
1501,J1912.4-1222,bcu,J1912.6-1223,"[2.392382860183716, 2.4310882091522217, 1.8462741374969482, 29.73685073852539, -30.809261694427803, -30.521450193100577, -27.38071382011483, -30.49729242019663, -23.02046932321292, 0.20818379521369934, 0.46143123507499695, 4.082693576812744, 13.754781723022461, 0.9964198554235398, -0.5902868333181134, -0.6703912402512847, -0.6936196093395055, -0.6736308585228354, -0.9999921006753016]",[1],J1912.6-1223,bcu,bcu,J1912.4-1222,bcu,J1912.4-1222,bcu,J1912.4-1222,bcu,AGN,AGN,AGN,AGN
1502,J1913.0-8009,fsrq,J1912.9-8008,"[2.4460456371307373, 2.340371608734131, 2.0938472747802734, 336.20330810546875, -29.171056533812518, -28.903080991201172, -27.56508875808626, -28.97103478732136, -23.196325062619437, 0.12457382678985596, 0.8723486661911011, 4.236204624176025, 31.292583465576172, -0.20545803464103768, -0.4770519066708147, -0.6818593287851347, -0.7098122490715488, -0.8222302381730584, -0.9993442829664319]",[1],J1912.9-8008,fsrq,fsrq,J1913.0-8009,fsrq,J1913.0-8009,fsrq,J1913.0-8009,fsrq,AGN,AGN,AGN,AGN
1503,J1913.4-3629,bcu,J1913.5-3631,"[2.332395315170288, 2.3686327934265137, 1.722206950187683, 65.28820037841797, -31.435505843601455, -31.194645889547445, -27.438357302376414, -30.71586574003625, -23.065511627414704, 0.19960880279541016, 0.8549646735191345, 3.362358808517456, 10.920462608337402, -0.600017633174622, -0.6142245636176313, -0.1868346703375036, -0.6866849377464519, -0.7978225622622914, -0.7249685851926395]",[1],J1913.5-3631,bcu,bcu,J1913.4-3629,bcu,J1913.4-3629,bcu,J1913.4-3629,bcu,AGN,AGN,AGN,AGN
1504,J1913.9+4439,bll,J1913.9+4441,"[1.985660195350647, 1.9127236604690552, 1.7024434804916382, 7.819488048553467, -33.052209146596915, -32.75487155592467, -28.38149668064775, -32.82307163796683, -23.885172672801733, 0.09369601309299469, 0.1470145881175995, 1.4651005268096924, 10.68610954284668, 0.9442958872961832, -0.657154197511561, -0.3596889095338085, -0.3851860355934489, -0.5280893077790795, -0.6934081754936154]",[1],J1913.9+4441,bcu,bll,J1913.9+4439,bll,J1913.9+4439,bll,J1913.9+4439,bll,AGN,AGN,AGN,AGN
1505,J1917.7-1921,bll,J1917.7-1921,"[1.9483535289764404, 1.9255601167678833, 1.8956717252731323, 52.4169921875, -31.405113419200255, -31.212922957674756, -27.318244625670946, -31.330951782042735, -22.909675966590175, 0.01997571997344494, 0.22201880812644958, 1.401322603225708, 57.237510681152344, -0.6005801663402314, -0.25814476427025124, -0.5294323743328713, -0.4153123830290779, -0.5743162513590299, -0.34439486441138284]",[1],J1917.7-1921,bll,bll,J1917.7-1921,bll,J1917.7-1921,bll,J1917.7-1921,bll,AGN,AGN,AGN,AGN
1506,J1918.1+3752,bcu,J1918.0+3750,"[2.036362886428833, 1.9948006868362427, 1.8890223503112793, 17.669099807739258, -32.969072945246566, -32.75904730299244, -28.304478185689177, -32.833477176874446, -23.79909437451756, 0.04297253489494324, 0.5113645792007446, 0.6444809436798096, 7.675579071044922, 0.9998961464098388, -0.7473151555012296, -0.4627696124054211, -0.40562658438216953, -0.5932047774890215, -0.4790927272032371]",[1],J1918.0+3750,bcu,bcu,J1918.1+3752,bcu,J1918.1+3752,bcu,J1918.1+3752,bcu,AGN,AGN,AGN,AGN
1507,J1918.2-4111,bll,J1918.2-4110,"[1.9392975568771362, 1.760662317276001, 1.5771564245224, 30.02450180053711, -30.722847046784054, -30.469382889268502, -27.326536576328568, -30.54427857772979, -22.883895062810915, 0.11389483511447906, 0.16953858733177185, 6.139477729797363, 52.79390335083008, 0.9900616944492556, -0.35670861839751666, -0.3988687360462355, -0.392751674952108, -0.6546179728759064, -0.7142595434791396]",[1],J1918.2-4110,bll,bll,J1918.2-4111,bll,J1918.2-4111,bll,J1918.2-4111,bll,AGN,AGN,AGN,AGN
1508,J1921.3-1231,bll,J1921.2-1232,"[2.0403826236724854, 1.9741891622543335, 1.8028919696807861, 12.97525691986084, -31.921460953299203, -31.661666332710613, -27.73535473690033, -31.73509951719606, -23.238472043970734, 0.07051639258861542, 0.21884015202522278, 2.164665937423706, 21.595605850219727, 0.9999945251104984, -0.41653780880102215, -0.5326521473005772, -0.48802092750074755, -0.523754122166787, -0.6353136403757322]",[1],J1921.2-1232,bll,bll,J1921.3-1231,bll,J1921.3-1231,bll,J1921.3-1231,bll,AGN,AGN,AGN,AGN
1509,J1921.4+0136,PSR,J1921.2+0136,"[2.3112094402313232, 2.2689409255981445, 1.310783863067627, 6.096351146697998, -31.23424638903651, -30.885878806373224, -27.809139246278097, -30.872462970986106, -22.868806675705777, 0.32075250148773193, 0.0, 5.390224933624268, 16.544937133789062, 0.04671818390943123, -0.5241653448289251, -0.466247834356497, -0.6423839792770393, -0.8406725871478427, -0.9998765162191903]",[0],J1921.2+0136,psr,PSR,J1921.4+0136,PSR,J1921.4+0136,MSP,J1921.4+0136,MSP,AGN,PSR,PSR,AGN
1510,J1921.8-1607,bll,J1921.9-1607,"[1.8075968027114868, 1.743660569190979, 1.6250241994857788, 33.78547286987305, -33.225849489243, -32.939003453681046, -27.727931604271667, -33.046381735526104, -23.321226679845786, 0.07155674695968628, 0.5269967913627625, 2.080261707305908, 20.166648864746094, 0.9988505273026964, -0.3064170534841066, -0.47301625058582036, -0.21415933258825715, -0.5752820197522127, -0.2056642989922268]",[1],J1921.9-1607,bll,bll,J1921.8-1607,bll,J1921.8-1607,bll,J1921.8-1607,bll,AGN,AGN,AGN,AGN
1511,J1923.5-2104,fsrq,J1923.5-2104,"[2.3026649951934814, 2.1566784381866455, 1.9027836322784424, 1638.863037109375, -29.337125309429293, -29.08538243124447, -27.49889699502269, -29.15324229581231, -22.952130090688946, 0.13216084241867065, 1.5033178329467773, 6.107740879058838, 45.67365646362305, 0.3245871884884604, -0.4703142500639638, -0.6108385194473982, -0.6234736203228463, -0.8615702654229771, -0.9999999998500692]",[1],J1923.5-2104,fsrq,fsrq,J1923.5-2104,fsrq,J1923.5-2104,fsrq,J1923.5-2104,fsrq,AGN,AGN,AGN,AGN
1512,J1924.8-2914,fsrq,J1924.8-2914,"[2.3892934322357178, 2.372040271759033, 2.319391965866089, 203.5909881591797, -29.571417945131806, -29.37397662473335, -27.709527149420158, -29.467682511513793, -23.160120731391046, 0.029877349734306335, 0.5525345802307129, 1.4449506998062134, 37.114837646484375, -0.23789985770140148, -0.5701509816513413, -0.7194730500483617, -0.60892387777507, -0.6362983534624377, -0.8574071682856022]",[1],J1924.8-2914,fsrq,fsrq,J1924.8-2914,fsrq,J1924.8-2914,fsrq,J1924.8-2914,fsrq,AGN,AGN,AGN,AGN
1513,J1925.0+2815,bcu,J1924.9+2817,"[1.979546308517456, 1.9693164825439453, 1.8641108274459839, 9.693056106567383, -32.93937188167347, -32.781134917721374, -27.908600124487513, -32.82745922676227, -23.389142356630952, 0.009521928615868092, 0.19059143960475922, 0.26546815037727356, 15.291437149047852, 0.9999857862618857, -0.51634156337321, -0.7050005192145756, -0.2722441969808753, -0.4501246012910765, -0.4901057181843723]",[1],J1924.9+2817,bcu,bcu,J1925.0+2815,bcu,J1925.0+2815,bcu,J1925.0+2815,bcu,AGN,AGN,AGN,AGN
1514,J1925.7+1227,bcu,J1925.7+1228,"[2.4247381687164307, 2.3952739238739014, 1.8656419515609741, 82.49590301513672, -30.555526851502073, -30.27269514972719, -26.686140085092596, -30.239698639163773, -22.476157495362695, 0.16736586391925812, 0.8338103890419006, 3.3848938941955566, 11.708697319030762, 0.6156338153829666, -0.6373523009849611, -0.6371709067817376, -0.6325702191127531, -0.7940090254130228, -0.7989069767919013]",[1],J1925.7+1228,bcu,bcu,J1925.7+1227,bcu,J1925.7+1227,bcu,J1925.7+1227,bcu,AGN,AGN,AGN,AGN
1515,J1926.8+6154,bll,J1926.8+6154,"[1.9210164546966553, 1.765779972076416, 1.5285730361938477, 54.56025695800781, -32.315832980991836, -32.07644894413786, -27.724176959542778, -32.12345701346463, -23.290753524780783, 0.1156400591135025, 0.41411086916923523, 3.99172306060791, 33.65409851074219, -0.4954247644106555, -0.5268884671621495, -0.3614283315973507, -0.3943288841965916, -0.41403655697209263, -0.7436334448708314]",[1],J1926.8+6154,bll,bll,J1926.8+6154,bll,J1926.8+6154,bll,J1926.8+6154,bll,AGN,AGN,AGN,AGN
1516,J1927.5+6117,bll,J1927.7+6118,"[2.125786066055298, 2.0424997806549072, 1.9219346046447754, 38.14118957519531, -31.514500192341806, -31.286838341430524, -27.882761397316656, -31.376437257313484, -23.456172059854833, 0.09292961657047272, 0.41791459918022156, 2.9677209854125977, 25.918184280395508, 0.9979609248477451, 0.16540219280228924, -0.4965634071890509, -0.5810372799037293, -0.6647903897670089, -0.4776838779989991]",[1],J1927.7+6118,bll,bll,J1927.5+6117,bll,J1927.5+6117,bll,J1927.5+6117,bll,AGN,AGN,AGN,AGN
1517,J1931.1+0937,bll,J1931.1+0937,"[1.8670103549957275, 1.6930415630340576, 1.560037612915039, 59.63792037963867, -31.95053708689943, -31.735236343237563, -27.05397040371301, -31.819506458040255, -22.60026948672093, 0.09763183444738388, 0.3202056884765625, 4.060633182525635, 43.4493408203125, 0.9181059696875921, -0.6493197215122097, -0.3668594508199308, -0.3541331508911699, -0.4239503322998753, -0.4414469807478083]",[1],J1931.1+0937,bll,bll,J1931.1+0937,bll,J1931.1+0937,bll,J1931.1+0937,bll,AGN,AGN,AGN,AGN
1518,J1932.3+1916,PSR,J1932.2+1916,"[2.4925968647003174, 2.551029920578003, 1.2516772747039795, 8.683697700500488, -29.739674120862187, -29.26753453595093, -26.10770999089316, -29.29455766812731, -21.94270433613979, 0.42067649960517883, 0.04364011436700821, 13.545281410217285, 37.320308685302734, -0.1720076753001925, -0.38484366051389013, -0.6010903093990748, -0.7823471013066805, -0.9461111283382244, -0.9978602060207918]",[0],J1932.2+1916,PSR,PSR,J1932.3+1916,PSR,J1932.3+1916,PSR,J1932.3+1916,PSR,PSR,PSR,PSR,PSR
1519,J1933.2-4539,fsrq,J1932.6-4537,"[2.6727771759033203, 2.6601383686065674, 2.578336000442505, 38.91282653808594, -29.067724275138776, -28.8737481489774, -28.08765711777973, -28.95322281545796, -23.79584651527852, 0.019792325794696808, 0.5796282291412354, 0.36214685440063477, 11.064370155334473, -0.4898302747289703, -0.6071648277165751, -0.8068446000834975, -0.5818696228752537, -0.8772585288120434, -0.9992221101971025]",[1],J1932.6-4537,fsrq,fsrq,J1933.2-4539,fsrq,J1933.2-4539,fsrq,J1933.2-4539,fsrq,AGN,AGN,AGN,AGN
1520,J1933.3+0726,bll,J1933.4+0727,"[1.829390287399292, 1.7801545858383179, 1.679219126701355, 13.312158584594727, -33.35576185860645, -33.093578346503975, -27.663863921883078, -33.18959111472369, -23.186342085104634, 0.04648778587579727, 0.252076655626297, 1.3876534700393677, 21.58514404296875, 0.9996485103759344, -0.7677188146400046, -0.47039691473589174, -0.29025064228636227, -0.4654143568635166, -0.3905192535169868]",[1],J1933.4+0727,bcu,bll,J1933.3+0726,bll,J1933.3+0726,bll,J1933.3+0726,bll,AGN,AGN,AGN,AGN
1521,J1936.9-4720,bll,J1936.9-4719,"[1.7679237127304077, 1.7302448749542236, 1.6306209564208984, 30.38651466369629, -33.357669059484195, -33.11466339783492, -27.897029846367936, -33.19304583208417, -23.574506815125176, 0.031855661422014236, 0.41643744707107544, 0.9910534024238586, 21.69011688232422, 0.9435805925051454, -0.23508087975903869, -0.5458017376288036, -0.30217523722773076, -0.4489668316684663, -0.2819498117375947]",[1],J1936.9-4719,bll,bll,J1936.9-4720,bll,J1936.9-4720,bll,J1936.9-4720,bll,AGN,AGN,AGN,AGN
1522,J1937.0+8354,bcu,J1935.5+8355,"[2.136117935180664, 1.632567048072815, 0.2987969219684601, 8.965314865112305, -32.942781333112165, -32.291549098475045, -29.17588128674126, -32.47141323963153, -24.01002496105297, 0.6385878324508667, 0.1364082247018814, 3.1405858993530273, 7.4980788230896, 0.6142362783362937, -0.6508558000710049, -0.015508057179607303, -0.3829192819364082, -0.7329231469815429, -0.9999780005528733]",[1],J1935.5+8355,bcu,bcu,J1937.0+8354,bcu,J1937.0+8354,bcu,J1937.0+8354,bcu,AGN,AGN,AGN,AGN
1523,J1937.2-3958,fsrq,J1937.0-3956,"[2.6233878135681152, 2.5774343013763428, 2.4218435287475586, 50.35919189453125, -28.7943574756191, -28.549751311757284, -27.875288219242837, -28.62652251175727, -23.49387269513601, 0.07113480567932129, 0.4196023941040039, 1.6560691595077515, 17.63897705078125, -0.4091277675719473, -0.613011109985906, -0.7565323981170045, -0.7128581548994337, -0.9542850550556238, -0.9971429396332525]",[1],J1937.0-3956,fsrq,fsrq,J1937.2-3958,fsrq,J1937.2-3958,fsrq,J1937.2-3958,fsrq,AGN,AGN,AGN,AGN
1524,J1939.8-4928,bcu,J1939.6-4925,"[2.0818464756011963, 2.0603041648864746, 1.922995924949646, 13.196383476257324, -32.647563237486764, -32.460917405812786, -28.387252475605806, -32.49934010858912, -23.890582486673843, 0.02471769228577614, 0.3645133972167969, 0.450474351644516, 9.991384506225586, 0.998740679462818, -0.6153373623443779, -0.7462678574840359, -0.27545483091684236, -0.6361143728075311, -0.48506713722315203]",[1],J1939.6-4925,bcu,bcu,J1939.8-4928,bcu,J1939.8-4928,bcu,J1939.8-4928,bcu,AGN,AGN,AGN,AGN
1525,J1941.3-6210,fsrq,J1941.2-6210,"[2.446810483932495, 2.3633601665496826, 2.2468831539154053, 738.6246337890625, -28.40761675979287, -28.20595153347194, -27.726637091492073, -28.28846437728247, -23.20786236679542, 0.07665819674730301, 0.7690649032592773, 4.173630237579346, 53.07448959350586, -0.16433917703237103, -0.5875473304061758, -0.7112373303022602, -0.695351615179023, -0.7614188839274303, -0.9402671437926412]",[1],J1941.2-6210,bcu,fsrq,J1941.3-6210,bll,J1941.3-6210,bll,J1941.3-6210,bll,AGN,AGN,AGN,AGN
1526,J1941.7+7218,bcu,J1941.8+7218,"[2.6777284145355225, 2.647519826889038, 2.4374160766601562, 70.65973663330078, -30.268114963838826, -30.031763416270145, -27.96237917745107, -30.06186586960639, -24.016731426668763, 0.09922713786363602, 1.1405799388885498, 1.1616744995117188, 6.952920913696289, -0.12564118867450047, -0.701433969044647, -0.7782538056933255, -0.8115396267538978, -0.36878469311404294, -0.9998165139931813]",[1],J1941.8+7218,bcu,bcu,J1941.7+7218,bcu,J1941.7+7218,bcu,J1941.7+7218,bcu,AGN,AGN,AGN,AGN
1527,J1942.7+1033,bll,J1942.7+1033,"[1.8704196214675903, 1.8420921564102173, 1.7773151397705078, 54.6290283203125, -32.19610526752856, -31.990655307616983, -27.25668453831282, -32.09199410161363, -22.850881992020604, 0.024759117513895035, 0.31314584612846375, 1.4356216192245483, 44.048587799072266, 0.8204610763982897, -0.4440032488424623, -0.4762414362617208, -0.4132780498833334, -0.46002737012681705, -0.369639290069678]",[1],J1942.7+1033,bcu,bll,J1942.7+1033,bll,J1942.7+1033,bll,J1942.7+1033,bll,AGN,AGN,AGN,AGN
1528,J1942.8-3512,bll,J1943.2-3510,"[2.407566547393799, 2.3597512245178223, 2.1616318225860596, 14.7105712890625, -30.72684673758285, -30.536171251494725, -28.021186779841038, -30.594570429703023, -23.68004321632222, 0.03717343509197235, 0.6066595315933228, 0.3883434534072876, 4.791563987731934, -0.6315988616555044, -0.37815168906477686, -0.7217831985920848, -0.5230676778499548, -0.6254431883050775, -0.9999922339721556]",[1],J1943.2-3510,bll,bll,J1942.8-3512,bll,J1942.8-3512,bll,J1942.8-3512,bll,AGN,AGN,AGN,AGN
1529,J1944.4-4523,bcu,J1944.1-4523,"[1.7038753032684326, 1.6380259990692139, 1.4224377870559692, 10.694129943847656, -34.574504773088876, -34.2364192341138, -28.323261234770815, -34.30604482075136, -23.947093879868067, 0.08464901149272919, 0.16294436156749725, 1.3998321294784546, 9.907604217529297, -0.982758045973153, 0.9921721921990116, -0.157942025079753, -0.3187780028822624, -0.43381118758016857, -0.09934605456430308]",[1],J1944.1-4523,bcu,bcu,J1944.4-4523,bcu,J1944.4-4523,bll,J1944.4-4523,bll,AGN,AGN,AGN,AGN
